t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
61.336,-12.799,10.5764,1.36516,27.71,83.1909,52.1851
61.34,-13.3977,10.4471,1.82022,26.7334,84.5947,44.9829
61.346,-13.872,10.3082,2.08366,25.0854,85.3271,37.9639
61.35,-14.3557,10.0303,2.41418,23.4985,84.6558,31.1279
61.356,-14.9306,9.76689,2.74948,21.7285,82.0923,24.292
61.36,-15.4239,9.35974,3.03688,18.9819,77.5757,17.0898
61.366,-15.7544,8.91426,3.27638,15.686,70.9839,10.2539
61.37,-15.8981,8.54543,3.30991,12.6343,63.4766,4.39453
61.375,-15.8359,8.25803,3.25244,10.1318,56.5796,-0.793457
61.381,-15.7305,8.08079,3.33866,8.30078,51.2695,-5.92041
61.385,-15.6012,7.95147,3.34824,6.5918,47.6074,-11.1084
61.391,-15.6538,7.7886,3.35782,4.45557,44.2505,-16.1743
61.395,-15.8454,7.67843,3.35303,1.89209,40.1611,-20.752
61.401,-15.9365,7.64012,3.3674,-0.305176,35.0952,-25.2075
61.405,-15.9269,7.67365,3.44404,-2.44141,29.4189,-29.4189
61.411,-15.8598,7.82693,3.50152,-4.88281,23.4985,-33.0811
61.416,-15.7401,8.0281,3.559,-7.32422,17.7002,-36.499
61.421,-15.5341,8.2676,3.59732,-9.76562,12.5122,-40.2222
61.426,-15.2611,8.49753,3.57816,-12.085,7.56836,-44.0063
61.43,-14.9545,8.72745,3.42488,-14.5874,2.86865,-47.6685
61.436,-14.6384,8.92863,3.19016,-17.1509,-1.2207,-51.3916
61.44,-14.2791,9.14419,3.03688,-19.165,-5.00488,-55.1758
61.446,-13.8815,9.41722,2.85007,-20.813,-8.54492,-59.021
61.45,-13.5127,9.65672,2.62494,-22.7051,-11.4746,-62.8662
61.456,-13.1247,9.91538,2.40939,-24.9023,-13.855,-66.8335
61.461,-12.8613,10.1405,2.21779,-27.2827,-15.686,-71.0449
61.465,-12.4062,10.4279,1.98307,-29.1748,-16.8457,-75.3784
61.471,-11.8314,10.5908,1.79626,-31.1279,-17.0898,-80.0781
61.475,-11.3668,10.8063,1.68131,-32.7148,-15.9302,-84.7778
61.481,-11.0027,11.0027,1.56156,-33.8745,-13.5498,-89.1113
61.485,-10.7249,11.1225,1.44659,-34.79,-11.1084,-93.0786
61.49,-10.5477,11.2614,1.346,-35.4004,-8.8501,-96.6797
61.495,-10.3225,11.3955,1.32205,-35.5835,-7.56836,-100.22
61.5,-9.89622,11.52,1.21188,-36.0107,-6.65283,-103.516
61.505,-9.422,11.5632,1.12566,-36.499,-5.5542,-106.689
61.51,-8.8472,11.5775,1.05381,-36.8652,-2.99072,-109.802
61.515,-8.35383,11.6015,0.88137,-36.6821,0.854492,-112.488
61.52,-8.01853,11.5296,0.661027,-36.0718,5.00488,-114.563
61.524,-7.84129,11.4482,0.517321,-35.1562,8.30078,-116.211
61.529,-7.64012,11.4003,0.4311,-34.1187,10.376,-117.615
61.534,-7.33834,11.429,0.277819,-33.4473,11.7187,-118.896
61.539,-6.9695,11.4961,0.0239462,-33.0811,12.3901,-119.812
61.544,-6.55756,11.4578,-0.13891,-32.7759,13.1226,-120.605
61.549,-6.21268,11.4099,-0.320934,-32.3486,13.7329,-121.399
61.554,-5.95881,11.3955,-0.546064,-32.1045,13.916,-121.643
61.558,-5.56603,11.362,-0.65624,-32.1045,13.7939,-121.521
61.563,-5.16366,11.3141,-0.752035,-31.9824,13.916,-121.277
61.568,-4.81399,11.3093,-0.809521,-31.7993,14.4043,-120.544
61.573,-4.55054,11.2566,-0.819096,-31.5552,14.8315,-119.568
61.578,-4.37331,11.1943,-0.876573,-31.4941,15.0757,-118.53
61.583,-4.19128,11.0842,-0.9149,-31.4331,14.8315,-117.31
61.588,-3.99968,11.0075,-0.9149,-31.0669,13.7329,-115.723
61.593,-3.64522,10.9644,-0.958005,-30.2734,12.3291,-114.136
61.597,-3.24285,10.8734,-0.981961,-29.8462,11.1694,-112.793
61.602,-2.91234,10.7297,-0.977164,-29.7241,10.2539,-111.328
61.607,-2.53393,10.5381,-0.986749,-29.1748,9.52148,-109.619
61.612,-2.22258,10.2651,-0.958005,-28.1982,9.0332,-107.727
61.617,-1.91122,10.0351,-0.958005,-26.8555,8.48389,-105.774
61.622,-1.67651,9.83395,-0.934059,-25.3906,8.11768,-103.699
61.627,-1.44659,9.64713,-0.924475,-23.8647,7.75146,-101.013
61.632,-1.21188,9.48428,-0.943634,-22.1558,7.26318,-98.0225
61.637,-1.07297,9.331,-0.958005,-20.5078,6.40869,-94.9707
61.641,-0.876573,9.17293,-0.953218,-18.7378,5.7373,-91.7358
61.646,-0.780778,9.11065,-0.962802,-16.9678,4.63867,-88.1958
61.651,-0.790352,9.07712,-0.986749,-15.1367,2.86865,-84.2285
61.656,-0.704132,9.1346,-1.01069,-13.4888,0.427246,-80.0171
61.661,-0.565223,9.29268,-1.02507,-11.9629,-2.19727,-75.6226
61.666,-0.512533,9.45554,-1.11129,-10.9253,-5.12695,-71.0449
61.671,-0.373624,9.47949,-1.1544,-10.3149,-8.42285,-67.3218
61.675,-0.296978,9.43159,-1.2023,-9.94873,-11.7798,-63.9038
61.68,-0.215555,9.31663,-1.24541,-9.52148,-15.0146,-60.5469
61.686,-0.105379,9.21603,-1.26936,-8.97217,-17.7612,-57.0679
61.691,-0.0431149,9.17772,-1.33642,-8.54492,-20.1416,-53.3447
61.695,0.0239462,9.10587,-1.38912,-8.11768,-22.3999,-49.8047
61.7,-0.00478728,9.02443,-1.43222,-7.93457,-24.353,-46.1426
61.706,0.0766455,8.97653,-1.4897,-7.99561,-26.001,-42.6636
61.71,0.22513,8.8951,-1.50407,-7.75146,-27.2827,-39.4287
61.715,0.325721,8.82325,-1.49449,-7.50732,-28.0762,-36.0718
61.721,0.435898,8.68434,-1.4897,-7.01904,-28.2593,-32.6538
61.726,0.512533,8.61728,-1.51844,-6.22558,-28.0762,-29.1138
61.73,0.589179,8.6604,-1.48491,-5.49316,-27.5879,-25.2075
61.735,0.598753,8.72745,-1.5424,-4.63867,-26.5503,-21.4844
61.741,0.627497,8.75619,-1.51365,-3.66211,-24.7803,-18.0054
61.746,0.680186,8.77535,-1.43222,-2.38037,-21.8506,-14.6484
61.75,0.790352,8.79931,-1.46096,-1.15967,-17.395,-11.3525
61.756,0.780778,8.86157,-1.4897,0.244141,-12.2681,-7.87354
61.761,0.65624,8.92384,-1.52803,1.52588,-7.01904,-3.78418
61.765,0.502959,9.02443,-1.5376,2.80762,-2.07519,0.427246
61.77,0.373624,9.18729,-1.55197,3.78418,1.95312,4.57764
61.776,0.249086,9.35494,-1.60946,4.27246,5.37109,9.0332
61.781,0.13891,9.46991,-1.63819,4.3335,8.23975,13.6108
61.785,0.0239462,9.56091,-1.6334,4.3335,10.8032,17.8833
61.791,-0.143697,9.58966,-1.64298,4.08936,13.2446,22.4609
61.796,-0.244289,9.58487,-1.64298,3.66211,15.564,26.9775
61.8,-0.392783,9.6184,-1.61425,3.66211,17.7002,31.4941
61.805,-0.526905,9.72378,-1.53281,3.78418,19.8364,36.3159
61.811,-0.593966,9.9058,-1.56156,3.54004,21.9116,41.8091
61.816,-0.684973,10.1932,-1.60466,3.41797,24.231,47.6685
61.82,-0.689771,10.495,-1.64778,3.54004,26.6724,53.3447
61.825,-0.718504,10.7584,-1.76753,3.479,29.2969,58.6548
61.831,-0.79515,11.0171,-1.825,2.92969,32.2876,63.6597
61.835,-0.9149,11.1464,-1.88728,1.52588,35.0342,68.4204
61.84,-1.13524,11.156,-2.00703,-0.976562,37.5977,72.6318
61.846,-1.32205,11.0746,-2.03097,-4.02832,39.7949,76.6602
61.851,-1.53281,10.8782,-2.05013,-7.08008,41.5039,80.6274
61.855,-1.72921,10.6626,-2.0645,-9.52148,43.0298,84.7778
61.86,-1.88728,10.5477,-2.04056,-11.2915,44.3726,89.0503
61.866,-2.04056,10.5572,-2.0166,-12.6953,45.7764,93.5669
61.871,-2.10762,10.6195,-1.96391,-14.0991,47.6074,97.7173
61.875,-2.15072,10.6578,-1.9256,-15.625,50.1099,101.257
61.88,-2.25132,10.6818,-1.85853,-16.9067,52.8564,104.492
61.885,-2.49082,10.7105,-1.74357,-18.0054,55.7251,107.788
61.89,-2.75906,10.6866,-1.65735,-19.3481,58.0444,110.962
61.895,-3.02251,10.6339,-1.5424,-20.6299,59.3872,113.953
61.9,-3.27638,10.5812,-1.44181,-21.5454,59.9365,116.333
61.905,-3.45362,10.5908,-1.32205,-22.1558,59.7534,118.225
61.91,-3.52547,10.586,-1.20709,-22.8271,59.1431,119.69
61.915,-3.67875,10.5956,-1.1544,-23.6206,57.9224,120.605
61.919,-3.76018,10.6051,-1.12566,-24.1699,56.6406,121.338
61.924,-3.74102,10.6243,-1.13524,-24.5361,55.1758,121.46
61.929,-3.68833,10.6531,-1.1065,-24.8413,53.9551,120.544
61.934,-3.61648,10.6914,-1.12087,-25.0854,53.1616,119.141
61.939,-3.45841,10.6531,-1.14961,-25.4517,52.7954,117.249
61.944,-3.29555,10.5812,-1.2981,-26.062,53.3447,114.929
61.949,-3.08957,10.5237,-1.45618,-26.2451,54.6875,112.366
61.954,-2.87403,10.4662,-1.58071,-26.1841,57.0068,109.436
61.958,-2.62973,10.4327,-1.71962,-25.8179,60.3027,106.689
61.963,-2.41418,10.4567,-1.78669,-25.3296,64.3921,104.065
61.968,-2.27048,10.5285,-1.93038,-24.8413,69.2749,101.501
61.973,-2.11719,10.5956,-2.05013,-24.1699,75.0732,98.8159
61.978,-2.00703,10.677,-2.16031,-23.3765,81.543,96.1304
61.983,-1.92081,10.7728,-2.28485,-22.3999,88.7451,93.811
61.988,-1.91122,10.8973,-2.31359,-21.6064,96.3135,91.8579
61.992,-1.96871,11.0315,-2.35191,-21.2402,104.065,90.1489
61.997,-2.08366,11.1321,-2.41418,-20.5078,111.633,88.501
62.002,-2.1651,11.2039,-2.38544,-19.6533,119.019,87.0361
62.007,-2.30401,11.3476,-2.30401,-18.7378,125.488,86.2427
62.012,-2.51477,11.4434,-2.213,-17.8223,130.92,85.9985
62.017,-2.74948,11.5009,-2.09804,-16.9067,135.315,86.1816
62.022,-3.07041,11.6111,-1.93038,-15.8081,138.55,86.9141
62.027,-3.37697,11.726,-1.83459,-14.8315,140.503,87.8906
62.032,-3.61648,11.8074,-1.71484,-13.855,141.541,88.9892
62.036,-3.85119,11.8937,-1.56634,-12.9395,141.907,90.5151
62.041,-4.08112,11.9416,-1.38432,-12.085,141.602,92.2851
62.046,-4.33499,11.9799,-1.27415,-11.0474,140.869,94.1772
62.051,-4.65591,11.9703,-1.19272,-10.0098,139.404,96.3745
62.056,-4.89063,11.9176,-1.12566,-9.21631,137.268,98.2056
62.061,-5.01996,11.7979,-1.00591,-8.42285,134.338,99.6704
62.066,-5.12056,11.6733,-1.00112,-7.8125,131.042,101.074
62.07,-5.18762,11.4913,-1.02985,-7.26318,127.441,102.539
62.075,-5.22115,11.2805,-1.02985,-7.14111,123.291,103.76
62.081,-5.22593,11.1225,-1.14482,-6.95801,118.835,104.37
62.085,-5.15409,10.883,-1.18793,-7.08008,114.197,104.492
62.09,-5.02954,10.7105,-1.28852,-7.38525,110.107,104.309
62.096,-4.87147,10.5237,-1.33163,-7.56836,106.506,103.882
62.101,-4.68466,10.3273,-1.40348,-7.38525,103.882,102.966
62.105,-4.55532,10.2076,-1.49449,-7.01904,101.807,101.807
62.11,-4.39247,10.1166,-1.55197,-6.53076,100.83,100.281
62.116,-4.24397,10.0543,-1.60466,-5.67627,100.586,98.5107
62.121,-4.15775,10.0208,-1.62862,-5.00488,100.891,96.4355
62.125,-4.06196,9.99681,-1.66215,-4.27246,101.44,94.2383
62.131,-4.02843,9.97765,-1.67172,-3.54004,101.868,91.9189
62.136,-4.01406,9.97287,-1.66215,-2.92969,102.173,89.4165
62.14,-4.04759,10.016,-1.57593,-2.2583,102.295,86.9141
62.145,-4.09069,10.0639,-1.50407,-1.52588,102.295,84.2285
62.151,-4.12422,10.1597,-1.40348,-0.427246,102.417,81.665
62.156,-4.17212,10.3177,-1.28373,0.854492,102.844,79.1016
62.16,-4.21044,10.4423,-1.18314,2.01416,103.455,76.7822
62.166,-4.30146,10.5668,-1.10171,3.05176,103.821,74.3408
62.171,-4.43557,10.6483,-1.02985,3.66211,104.187,71.9604
62.175,-4.55054,10.7105,-0.981961,4.27246,104.187,69.7021
62.18,-4.67987,10.7057,-0.991536,4.88281,103.76,67.749
62.186,-4.75651,10.7824,-1.00112,5.37109,102.844,65.979
62.191,-4.87626,10.8686,-1.01549,6.10351,101.44,64.5752
62.195,-4.95769,10.9788,-0.991536,6.89697,99.7925,63.1103
62.2,-5.03434,11.0363,-1.01549,7.38525,97.5952,61.8286
62.206,-5.08702,11.1033,-0.972377,7.69043,95.1538,60.3027
62.21,-5.13013,11.1752,-0.953218,8.05664,92.8955,58.7769
62.215,-5.14929,11.1799,-0.895741,8.60596,90.8813,57.4341
62.221,-5.25468,11.2518,-0.704132,9.27734,88.6841,56.1523
62.226,-5.37922,11.3332,-0.546064,10.0708,86.4258,54.9316
62.23,-5.40796,11.4195,-0.407154,10.6812,84.1675,53.4058
62.235,-5.384,11.4626,-0.287404,11.2305,81.665,51.5137
62.241,-5.38879,11.5296,-0.229927,11.6577,79.4678,49.6216
62.246,-5.27384,11.5536,-0.182025,11.9019,77.8198,47.5464
62.25,-5.22593,11.5584,-0.158069,11.9019,76.7822,45.105
62.256,-5.11576,11.5919,-0.143697,12.207,76.8433,42.6636
62.261,-4.94811,11.6542,-0.234714,12.6343,78.2471,40.0391
62.265,-4.71819,11.75,-0.378411,12.8784,80.8716,37.1094
62.27,-4.426,11.7787,-0.651443,13.0005,84.9609,34.3018
62.275,-4.19128,11.8314,-0.895741,13.3667,90.271,31.1279
62.28,-3.96137,11.9559,-1.01549,13.7939,96.3135,28.1372
62.285,-3.82724,12.0086,-1.16398,14.0381,102.478,25.2686
62.29,-3.89909,12.0565,-1.24062,13.9771,108.215,22.7051
62.295,-4.01406,12.0517,-1.2502,13.855,113.403,20.2026
62.3,-4.2296,12.023,-1.14961,13.5498,117.065,17.5171
62.305,-4.46432,11.9607,-1.07776,13.0615,119.629,14.8926
62.31,-4.63676,11.8362,-0.910103,12.6953,120.789,12.5122
62.314,-4.87626,11.7164,-0.713717,13.1226,120.544,10.3149
62.319,-5.08223,11.6111,-0.536489,13.6719,119.324,8.54492
62.324,-5.24031,11.5536,-0.387995,14.0991,117.31,6.65283
62.329,-5.34568,11.4578,-0.249086,14.2822,115.051,4.57764
62.334,-5.39359,11.2949,-0.0862201,14.6484,112.793,2.50244
62.339,-5.42712,11.1464,0.0479022,15.3198,110.291,1.0376
62.344,-5.55644,11.0458,0.114963,16.6626,107.422,0.12207
62.348,-5.79116,11.0075,0.22513,18.4937,103.76,-0.488281
62.353,-5.99713,11.0267,0.407154,20.2637,99.2432,-1.46484
62.358,-6.10251,11.1177,0.584382,21.8506,93.9941,-2.44141
62.363,-6.30369,11.1512,0.704132,22.8271,87.7075,-3.35693
62.368,-6.43781,11.0985,0.814308,23.2544,80.7495,-4.15039
62.373,-6.54798,10.9836,0.866998,23.2544,72.937,-5.12695
62.378,-6.52882,10.7728,0.852626,22.8271,65.0024,-6.65283
62.383,-6.48571,10.5764,0.905316,22.522,57.251,-8.66699
62.388,-6.45218,10.38,0.857414,22.2778,49.9878,-10.6812
62.392,-6.37554,10.2603,0.871785,22.0947,43.2739,-12.6343
62.397,-6.38034,10.1166,1.01549,22.3389,36.7432,-14.5264
62.402,-6.34681,10.1166,1.2023,22.7051,30.8838,-16.7847
62.407,-6.28453,10.1836,1.28373,23.3765,25.8179,-19.2871
62.412,-6.17436,10.3321,1.35559,23.8037,21.4233,-22.2168
62.417,-6.07856,10.4567,1.36037,23.8037,17.395,-25.1465
62.422,-5.99713,10.5285,1.40348,22.8271,13.6719,-28.4424
62.427,-5.95402,10.5668,1.39869,21.1182,10.498,-32.5317
62.431,-5.83427,10.4758,1.36516,19.4092,7.75146,-36.9263
62.436,-5.65225,10.3992,1.36037,17.8223,5.61523,-41.5649
62.441,-5.48938,10.3225,1.31726,16.7847,4.15039,-46.0815
62.446,-5.38879,10.2938,1.3029,15.625,2.92969,-50.7202
62.451,-5.30737,10.2507,1.27415,14.3433,2.01416,-55.1758
62.456,-5.23072,10.2363,1.27894,12.9395,1.15967,-59.8144
62.461,-5.17803,10.2315,1.24541,11.4136,0.793457,-64.6362
62.465,-5.10618,10.2794,1.1544,9.76562,0.488281,-69.2749
62.471,-5.01038,10.289,1.05381,7.8125,0.12207,-73.9136
62.476,-4.87626,10.2794,0.943634,5.79834,0.12207,-78.6133
62.48,-4.76609,10.3752,0.871785,4.08936,0.427246,-82.8247
62.485,-4.68944,10.5525,0.790352,2.74658,0.732422,-86.6699
62.491,-4.58407,10.8159,0.675399,1.28174,1.28174,-90.4541
62.496,-4.44037,11.0842,0.536489,-0.366211,1.89209,-93.9941
62.5,-4.29188,11.4338,0.421526,-2.13623,2.44141,-97.5952
62.506,-4.23919,11.7979,0.340093,-4.02832,2.92969,-100.83
62.511,-4.15775,12.0661,0.239501,-6.16455,2.56348,-103.699
62.515,-4.16734,12.4206,0.196396,-8.23975,1.40381,-106.384
62.52,-4.11943,12.7511,0.205971,-10.376,-0.610352,-108.704
62.526,-3.98053,13.096,0.215555,-12.5122,-2.92969,-111.023
62.531,-3.81766,13.4983,0.287404,-14.7705,-5.12695,-113.647
62.535,-3.63564,13.848,0.340093,-17.0898,-6.46973,-116.028
62.541,-3.49194,14.1977,0.340093,-19.5923,-7.8125,-117.737
62.546,-3.5111,14.4372,0.349677,-22.2168,-9.21631,-118.958
62.55,-3.53026,14.6192,0.340093,-24.9023,-10.8643,-119.995
62.555,-3.56379,14.7868,0.320934,-27.4658,-12.7563,-121.338
62.561,-3.53505,14.9353,0.359252,-29.6631,-15.1978,-122.742
62.566,-3.61648,15.0599,0.488587,-31.5552,-17.6392,-123.901
62.57,-3.55421,15.2227,0.455056,-33.3252,-19.4702,-125
62.575,-3.40572,15.3138,0.459844,-35.3394,-20.813,-126.465
62.581,-3.27638,15.2659,0.39757,-37.8418,-21.3013,-128.296
62.585,-3.10394,15.0551,0.301775,-40.5884,-20.6909,-130.371
62.59,-2.9315,14.7389,0.158069,-43.0908,-19.4092,-132.446
62.596,-2.79738,14.3893,0.0670612,-45.166,-17.6392,-134.766
62.601,-2.62494,14.0204,-0.0239462,-45.8984,-14.8315,-136.841
62.605,-2.40939,13.6995,-0.0814328,-45.7764,-11.5967,-138.855
62.61,-2.24653,13.4792,-0.114963,-45.2881,-7.99561,-140.869
62.616,-2.11719,13.2349,-0.244289,-44.6777,-3.78418,-142.944
62.621,-2.00703,12.9714,-0.253873,-43.9453,0.488281,-145.325
62.625,-1.96871,12.6792,-0.268245,-43.2129,4.5166,-147.522
62.631,-1.94475,12.4062,-0.335306,-42.1753,8.42285,-149.353
62.636,-1.91602,12.0565,-0.387995,-41.0156,11.7187,-151.123
62.64,-1.89685,11.7883,-0.378411,-39.3066,14.1602,-152.954
62.645,-1.89206,11.5967,-0.359252,-37.4756,16.0522,-154.419
62.651,-1.9256,11.4386,-0.316147,-35.5225,17.5171,-155.396
62.656,-1.95913,11.2853,-0.301775,-33.3862,18.1274,-155.823
62.66,-2.0166,11.2135,-0.253873,-31.189,17.7002,-156.067
62.666,-2.11719,11.1081,-0.215555,-28.9917,15.9302,-156.128
62.67,-2.16031,11.0075,-0.177227,-27.2827,13.1226,-155.884
62.675,-2.2609,10.9069,-0.177227,-25.8789,9.46045,-155.457
62.68,-2.31838,10.792,-0.153281,-24.8413,5.00488,-154.663
62.685,-2.38544,10.6962,-0.158069,-23.6206,-0.061035,-153.442
62.69,-2.44771,10.5525,-0.105379,-22.0337,-5.37109,-151.672
62.695,-2.44771,10.5237,-0.0958045,-20.9351,-10.8643,-149.658
62.7,-2.45729,10.5046,-0.105379,-19.9585,-16.6626,-147.4
62.705,-2.49082,10.4758,-0.119751,-19.4092,-22.522,-144.836
62.709,-2.47166,10.4231,-0.134122,-18.9209,-28.0151,-141.968
62.714,-2.43334,10.3609,-0.0910074,-18.4937,-33.1421,-139.282
62.719,-2.37586,10.2507,-0.119751,-18.1274,-37.9028,-136.414
62.724,-2.32316,10.1309,-0.134122,-17.7612,-42.1753,-132.996
62.729,-2.28963,10.016,-0.143697,-17.5781,-45.8984,-129.456
62.734,-2.28963,9.89143,-0.119751,-17.395,-49.5605,-125.793
62.739,-2.25132,9.75731,-0.129335,-17.2729,-53.0395,-121.948
62.743,-2.213,9.63756,-0.129335,-16.9067,-56.5796,-117.859
62.748,-2.19384,9.5705,-0.0862201,-16.6016,-59.6924,-113.831
62.753,-2.14115,9.50822,-0.0910074,-16.3574,-62.3169,-109.68
62.758,-2.04535,9.46991,-0.0431149,-16.2964,-64.4531,-105.835
62.763,-1.93518,9.36932,-0.00478728,-16.2964,-65.7349,-102.173
62.768,-1.81543,9.23999,0.00478728,-16.7236,-65.7959,-98.938
62.773,-1.68131,9.07234,0.0143716,-16.9678,-64.8193,-95.7031
62.778,-1.60466,8.89031,0.0574768,-16.9067,-63.2324,-92.5903
62.783,-1.51844,8.68434,0.0239462,-16.7847,-61.2793,-89.4165
62.787,-1.49449,8.52148,0.0479022,-16.4795,-59.2651,-86.1816
62.792,-1.45618,8.35383,0.0958045,-16.1743,-57.251,-83.0078
62.797,-1.39869,8.21013,0.124538,-15.9302,-55.3589,-79.834
62.802,-1.36995,8.12869,0.0862201,-15.8081,-53.5278,-76.7212
62.807,-1.36516,8.07122,0.0910074,-15.686,-51.7578,-73.4863
62.812,-1.31247,7.99457,0.134122,-15.5029,-49.9878,-70.2515
62.817,-1.26936,7.985,0.134122,-15.3809,-48.1567,-66.7725
62.821,-1.20709,7.96104,0.124538,-15.4419,-46.1426,-63.2935
62.826,-1.16398,8.01374,0.177227,-15.686,-44.1894,-60.0586
62.831,-1.12087,8.0329,0.186812,-16.3574,-41.8701,-56.5796
62.836,-1.06338,7.94668,0.124538,-17.0898,-39.3677,-52.8564
62.841,-1.01069,7.87962,0.129335,-17.7612,-36.9873,-49.1943
62.846,-0.953218,7.83172,0.0766455,-18.1274,-34.3018,-45.3491
62.851,-0.890944,7.7886,0.0526895,-18.3105,-31.4941,-41.0156
62.856,-0.862211,7.81256,0.0335306,-18.4937,-28.4424,-36.3159
62.86,-0.847839,7.85087,0.0622739,-18.7378,-25.3296,-31.4941
62.866,-0.843052,7.86046,0.0335306,-19.3481,-22.3999,-26.3061
62.871,-0.843052,7.87482,0.0191589,-20.0806,-19.5923,-21.1182
62.875,-0.838255,7.8844,0.0287433,-20.874,-16.7847,-15.625
62.881,-0.895741,7.92751,0.0431149,-21.4844,-14.0991,-9.94873
62.886,-0.943634,7.97541,-0.00958437,-22.0947,-11.5967,-3.66211
62.89,-0.96759,8.076,-0.0526895,-22.3999,-8.97217,2.86865
62.895,-1.02507,8.23887,-0.110166,-22.522,-6.28662,9.58252
62.901,-1.04902,8.44484,-0.119751,-22.9492,-3.2959,16.1743
62.906,-0.986749,8.60291,-0.158069,-23.7427,-0.366211,22.583
62.91,-1.01069,8.74662,-0.249086,-24.8413,2.99072,29.1748
62.916,-1.00112,8.86157,-0.287404,-25.6348,6.53076,35.8276
62.921,-1.03465,8.97653,-0.330509,-26.123,10.376,42.3584
62.925,-1.12087,9.07234,-0.416729,-26.6113,13.9771,49.1333
62.93,-1.1065,9.16334,-0.450259,-27.2827,17.8223,55.6641
62.936,-1.02507,9.23041,-0.455056,-27.832,22.4609,61.8286
62.941,-0.996333,9.2831,-0.498162,-28.4424,27.6489,67.3828
62.945,-0.895741,9.29747,-0.617912,-28.6255,33.5083,73.2422
62.95,-0.775991,9.36932,-0.699345,-28.1372,40.4053,79.2847
62.956,-0.661027,9.56091,-0.718504,-27.0386,48.0347,85.2661
62.96,-0.613125,9.82437,-0.771194,-25.5737,56.5186,91.4307
62.965,-0.637071,10.1166,-0.866998,-24.4141,65.2466,97.8393
62.971,-0.747247,10.4758,-0.953218,-23.6206,73.6694,104.004
62.976,-0.876573,10.8303,-0.977164,-22.7661,81.4819,109.863
62.98,-1.10171,11.0937,-1.01069,-22.522,88.3789,115.417
62.985,-1.33163,11.2853,-1.06338,-22.7661,93.8721,120.544
62.991,-1.56634,11.4817,-1.07776,-23.1934,98.2666,125.305
62.996,-1.72921,11.5967,-1.08255,-23.9258,101.624,129.944
63,-1.87769,11.6446,-1.17356,-24.4751,104.431,134.338
63.006,-1.99744,11.6781,-1.09213,-24.4751,106.445,138.367
63.011,-2.13635,11.7164,-0.996333,-23.7427,107.849,142.395
63.015,-2.34233,11.817,-0.862211,-22.8271,108.643,146.423
63.02,-2.50998,11.9799,-0.804724,-21.9116,108.582,150.33
63.026,-2.71116,12.0948,-0.766406,-20.9961,107.422,153.748
63.031,-2.86923,12.2386,-0.723291,-20.6299,105.896,156.433
63.035,-3.01294,12.3439,-0.761619,-20.3247,103.577,158.752
63.041,-3.16622,12.387,-0.761619,-20.0195,100.952,160.645
63.046,-3.26202,12.4062,-0.79515,-19.8975,98.2056,162.109
63.05,-3.34344,12.4062,-0.843052,-19.5312,95.459,162.842
63.055,-3.4153,12.3152,-0.847839,-19.4092,92.5293,163.086
63.061,-3.51588,12.1715,-0.88137,-19.104,89.2944,162.842
63.065,-3.559,12.0038,-0.88137,-18.8599,85.7544,162.292
63.07,-3.6548,11.8697,-0.833467,-18.3105,81.9092,161.499
63.075,-3.69312,11.7643,-0.833467,-17.0898,78.0029,160.339
63.08,-3.69791,11.726,-0.847839,-15.3198,73.6084,159.18
63.085,-3.70749,11.8314,-0.761619,-13.3667,69.1528,157.593
63.09,-3.69791,11.9128,-0.74246,-11.3525,64.5142,155.457
63.095,-3.69312,11.9655,-0.732876,-9.58252,59.4482,152.893
63.099,-3.67875,12.0134,-0.637071,-7.8125,54.3823,150.085
63.104,-3.7027,12.0996,-0.584382,-5.98144,49.1333,146.851
63.109,-3.68833,12.205,-0.512533,-3.78418,43.7622,143.494
63.114,-3.65001,12.3391,-0.469428,-1.70898,38.0249,140.015
63.119,-3.62127,12.5116,-0.39757,0.610352,32.1655,136.169
63.124,-3.58774,12.6265,-0.364039,2.62451,25.9399,132.202
63.129,-3.59732,12.7559,-0.31135,4.5166,19.5923,127.93
63.134,-3.56379,12.8086,-0.263448,5.92041,13.2446,123.413
63.138,-3.52068,12.866,-0.234714,7.20215,7.01904,118.774
63.143,-3.48235,12.8613,-0.205971,8.30078,1.28174,113.708
63.148,-3.39613,12.8277,-0.220342,9.15527,-3.90625,108.643
63.153,-3.33387,12.7176,-0.201183,10.0098,-8.30078,103.638
63.158,-3.21412,12.5978,-0.191599,10.8032,-11.4746,98.6328
63.163,-3.13747,12.4206,-0.191599,11.6577,-13.6108,93.5669
63.168,-3.02731,12.2481,-0.119751,12.5122,-14.2822,88.6841
63.173,-2.91713,12.114,-0.177227,13.4277,-13.7329,83.9844
63.178,-2.83571,11.9368,-0.253873,14.0381,-11.8408,79.4678
63.182,-2.71595,11.75,-0.292191,14.8315,-8.97217,75.1953
63.187,-2.65368,11.5823,-0.273032,15.564,-5.18799,71.0449
63.192,-2.58184,11.362,-0.229927,16.2354,-0.427246,67.1997
63.197,-2.58184,11.1799,-0.201183,16.6016,4.88281,63.5376
63.202,-2.55309,11.0363,-0.186812,16.8457,10.498,60.4248
63.207,-2.58184,10.8494,-0.148494,17.2729,16.7236,57.4341
63.212,-2.60099,10.6626,-0.114963,17.5781,23.2544,54.5654
63.216,-2.5962,10.495,-0.0670612,18.0054,29.541,51.9409
63.221,-2.61537,10.3609,0.0143716,18.5547,35.6445,49.6216
63.226,-2.692,10.2938,0.110166,19.043,41.4429,47.5464
