t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
59.797,-3.32429,-11.932,0.579594,-38.3301,-29.1748,-78.2471
59.802,-3.34824,-11.9128,0.641868,-34.9121,-27.6489,-77.1484
59.807,-3.3195,-11.7931,0.65624,-31.4331,-25.5737,-75.8057
59.811,-3.22369,-11.6254,0.756822,-28.3203,-22.7661,-74.2188
59.817,-3.22369,-11.4865,0.88137,-26.062,-19.4702,-72.4487
59.821,-3.21412,-11.271,0.981961,-23.9868,-15.4419,-70.0073
59.827,-3.15185,-11.065,1.13524,-22.3999,-10.8032,-67.1997
59.831,-3.13269,-10.9069,1.27415,-21.2402,-5.79834,-64.6973
59.837,-3.1231,-10.7584,1.44659,-20.2637,-0.305176,-62.1948
59.842,-3.08478,-10.6531,1.49449,-19.2261,5.67627,-59.021
59.847,-3.07041,-10.4902,1.50407,-18.3105,11.8408,-55.542
59.852,-3.07521,-10.3273,1.49449,-17.4561,18.1885,-51.9409
59.857,-3.04168,-10.1118,1.43222,-16.8457,24.5361,-48.4619
59.862,-3.09437,-9.91059,1.36037,-16.6016,30.4565,-44.8608
59.867,-3.15663,-9.72378,1.2981,-16.6626,35.3394,-41.8701
59.873,-3.28597,-9.59444,1.15919,-16.7847,38.8794,-39.3677
59.878,-3.28118,-9.48428,1.04902,-16.6016,41.0767,-36.9873
59.883,-3.21891,-9.32621,1.01549,-16.1743,42.6025,-33.9355
59.888,-3.19496,-9.22562,1.04423,-16.2964,44.7388,-31.0059
59.893,-3.24285,-9.1394,1.07297,-16.4795,47.3022,-29.4189
59.898,-3.33387,-9.10107,1.1544,-16.6626,49.6826,-28.2593
59.903,-3.49194,-9.16334,1.19272,-17.2729,51.3916,-26.9775
59.908,-3.7506,-9.23041,1.23104,-17.5781,51.9409,-26.062
59.914,-3.94699,-9.23519,1.17835,-17.9443,50.8423,-25.2075
59.919,-4.10506,-9.24478,1.32205,-17.7612,49.2554,-24.5361
59.924,-4.09069,-9.30225,1.51365,-16.5405,48.4619,-23.7427
59.929,-4.11465,-9.25915,1.62862,-15.1978,48.3398,-23.5596
59.934,-4.24397,-9.23519,1.66215,-14.8926,48.3398,-23.6816
59.939,-4.4739,-9.21603,1.56156,-15.0146,47.0581,-23.7427
59.944,-4.78525,-9.1825,1.3939,-15.0146,43.5791,-23.6816
59.949,-4.96727,-9.10107,1.22146,-14.5874,38.269,-23.9258
59.955,-4.93853,-8.99569,1.2023,-14.0381,31.7383,-25.1465
59.96,-4.84752,-8.98612,1.10171,-14.0381,24.9634,-26.4282
59.965,-4.70382,-9.04838,1.02507,-13.7329,19.4092,-27.6489
59.97,-4.53616,-9.0915,0.958005,-13.0615,15.3198,-28.9917
59.975,-4.49306,-9.12503,0.919687,-12.207,12.146,-30.0293
59.98,-4.49785,-9.1394,0.9149,-11.3525,9.58252,-31.0059
59.985,-4.52659,-9.12024,0.900529,-10.6812,7.14111,-31.7993
59.99,-4.60322,-9.1394,0.943634,-10.0708,4.45557,-32.5317
59.995,-4.61281,-9.20166,0.986749,-9.58252,1.40381,-33.2031
60.001,-4.58885,-9.26394,1.00112,-8.72803,-1.64795,-33.7524
60.006,-4.56012,-9.29747,1.06338,-7.8125,-4.3335,-33.8745
60.011,-4.50263,-9.29268,1.12566,-6.95801,-6.71387,-33.8135
60.016,-4.44994,-9.29747,1.15919,-6.34766,-8.54492,-33.6304
60.021,-4.4691,-9.29747,1.20709,-5.67627,-10.1929,-33.2031
60.026,-4.4739,-9.29268,1.2502,-5.18799,-11.4136,-32.7148
60.031,-4.4691,-9.31663,1.26936,-4.88281,-12.4512,-31.9824
60.036,-4.4739,-9.32621,1.23104,-4.82178,-13.2446,-31.189
60.042,-4.44994,-9.31663,1.20709,-4.39453,-13.855,-29.7852
60.047,-4.44516,-9.29268,1.24062,-3.78418,-14.0381,-28.3813
60.052,-4.40684,-9.2831,1.22146,-3.479,-13.6719,-26.5503
60.057,-4.33978,-9.30225,1.17356,-3.11279,-13.1226,-24.7192
60.061,-4.38288,-9.29268,1.1544,-2.74658,-12.3901,-22.8271
60.067,-4.33978,-9.31184,1.15919,-2.62451,-11.4746,-20.9351
60.071,-4.38768,-9.38847,1.13045,-2.50244,-10.498,-19.043
60.077,-4.41163,-9.50344,1.1065,-2.38037,-9.82666,-17.2119
60.081,-4.44994,-9.60403,1.09213,-2.13623,-9.46045,-15.4419
60.087,-4.4691,-9.78126,1.09213,-1.83106,-9.21631,-13.5498
60.092,-4.51222,-9.97765,1.08255,-1.40381,-9.39941,-11.8408
60.096,-4.53616,-10.1597,1.09213,-1.15967,-9.76562,-10.2539
60.102,-4.58885,-10.3896,1.08255,-0.732422,-10.1929,-8.8501
60.106,-4.61281,-10.6195,1.04902,-0.244141,-11.0474,-7.38525
60.112,-4.68944,-10.8542,1.0586,0.427246,-12.085,-5.85938
60.116,-4.71819,-11.0554,1.00112,1.2207,-13.0615,-4.39453
60.122,-4.7613,-11.2566,0.96759,2.01416,-14.2822,-3.17383
60.126,-4.80441,-11.5009,0.986749,2.80762,-15.3198,-2.01416
60.131,-4.83794,-11.6398,0.924475,3.78418,-16.4185,-0.793457
60.137,-4.85231,-11.7739,0.910103,4.82178,-17.5781,0.549316
60.141,-4.90979,-11.8745,0.871785,6.16455,-18.5547,2.01416
60.147,-4.91458,-11.9368,0.843052,7.32422,-19.165,3.54004
60.151,-4.89542,-12.0086,0.780778,8.17871,-19.7754,5.06592
60.157,-4.89542,-12.0853,0.646656,9.0332,-20.2026,6.65283
60.161,-4.90979,-12.1188,0.512533,9.8877,-20.6299,8.05664
60.167,-4.90021,-12.2146,0.39757,10.7422,-21.3013,9.52148
60.172,-4.91458,-12.3008,0.292191,11.4746,-21.9116,11.1084
60.177,-4.90979,-12.4349,0.273032,12.146,-22.4609,12.6343
60.182,-4.97685,-12.5499,0.215555,12.7563,-22.8271,14.2212
60.186,-4.98643,-12.6505,0.186812,13.4888,-23.3154,15.9302
60.192,-5.04391,-12.7271,0.268245,14.1602,-23.8037,17.7002
60.196,-5.09181,-12.7702,0.292191,14.7705,-24.5972,19.3481
60.202,-5.12056,-12.7655,0.359252,15.3198,-25.6348,21.4844
60.206,-5.13013,-12.708,0.383208,15.9912,-26.7334,23.7427
60.212,-5.09181,-12.6026,0.387995,16.6626,-28.1372,26.001
60.217,-5.02954,-12.3966,0.440685,17.2729,-29.1138,28.5034
60.221,-4.97206,-12.1619,0.39757,17.7612,-30.0903,30.8838
60.227,-4.91458,-11.9895,0.359252,17.9443,-31.0059,33.1421
60.231,-4.87147,-11.7883,0.301775,17.9443,-31.9824,35.3394
60.237,-4.84273,-11.5919,0.253873,18.1885,-33.3862,37.2925
60.242,-4.80441,-11.4578,0.148494,18.1885,-34.9731,39.3677
60.247,-4.78525,-11.2901,0.0958045,18.1274,-36.377,41.626
60.252,-4.75651,-11.1081,0.0862201,18.1885,-37.7197,43.7012
60.257,-4.73256,-10.974,-0.0431149,18.0664,-39.3677,45.4712
60.262,-4.64155,-10.8015,-0.148494,18.0664,-41.1377,47.2412
60.267,-4.56969,-10.6578,-0.158069,18.3105,-42.7856,49.0723
60.272,-4.49785,-10.4806,-0.129335,18.3716,-44.4336,51.0864
60.277,-4.49785,-10.3465,-0.0143716,18.0054,-46.3257,52.8564
60.283,-4.5218,-10.2172,0.13891,17.6392,-48.4619,53.9551
60.288,-4.51222,-10.1597,0.273032,17.2729,-51.1475,54.9927
60.293,-4.43078,-10.0878,0.330509,16.9067,-54.3213,55.7861
60.298,-4.33978,-10.0687,0.383208,16.6626,-57.5561,56.5796
60.303,-4.28709,-10.0351,0.435898,16.4795,-60.9131,57.1899
60.308,-4.26313,-10.0543,0.464631,16.2354,-63.8428,57.6172
60.313,-4.29188,-10.0064,0.464631,16.7236,-66.7725,57.6172
60.318,-4.24876,-9.97765,0.474215,17.4561,-69.397,57.8003
60.324,-4.2296,-9.9537,0.435898,18.1885,-71.8384,57.9834
60.329,-4.1865,-9.89622,0.292191,18.8599,-73.8525,57.9834
60.334,-4.11943,-9.88185,0.201183,19.5923,-75.2563,57.8003
60.339,-4.07632,-9.93454,0.0574768,20.3247,-76.2329,57.6782
60.344,-4.05716,-10.0112,-0.105379,21.1792,-76.5991,57.251
60.349,-4.04279,-10.083,-0.277819,22.2168,-76.1719,56.9458
60.354,-3.98053,-10.1645,-0.383208,23.3765,-75.5005,56.5796
60.359,-3.97573,-10.289,-0.488587,24.5361,-74.4019,56.1523
60.365,-3.99968,-10.3992,-0.507746,25.7568,-72.937,55.6641
60.37,-4.02363,-10.5046,-0.617912,26.9165,-71.5942,55.1147
60.375,-4.02363,-10.5764,-0.622709,28.2593,-70.4346,54.6265
60.38,-4.02363,-10.6866,-0.704132,29.602,-69.519,54.0771
60.385,-3.97573,-10.7536,-0.766406,31.311,-68.6646,53.772
60.39,-4.00447,-10.768,-0.747247,32.8369,-67.9321,53.4668
60.395,-4.01406,-10.7872,-0.747247,34.1797,-67.2607,53.3447
60.401,-3.9901,-10.768,-0.814308,35.5225,-66.5894,53.4058
60.406,-3.89909,-10.7393,-0.833467,36.6821,-65.918,53.4668
60.411,-3.85598,-10.6866,-0.857414,37.4756,-65.3076,53.5889
60.416,-3.85598,-10.6722,-0.852626,38.208,-64.5752,53.894
60.421,-3.80809,-10.6483,-0.857414,38.8184,-63.5376,54.3213
60.426,-3.74581,-10.6578,-0.871785,39.2456,-62.3169,54.7485
60.431,-3.68833,-10.6004,-0.886157,39.7339,-60.9741,55.4199
60.436,-3.69312,-10.5333,-0.862211,40.2832,-59.3262,56.3354
60.442,-3.65001,-10.38,-0.866998,40.4663,-57.0068,57.373
60.446,-3.61648,-10.2028,-0.862211,40.7715,-54.1992,58.7769
60.452,-3.58295,-10.0208,-0.838255,40.7715,-50.8423,60.3638
60.456,-3.49673,-9.86748,-0.761619,40.2832,-46.6919,62.0727
60.462,-3.46799,-9.67109,-0.752035,39.6729,-41.8701,63.9038
60.467,-3.42009,-9.5226,-0.74246,39.0625,-36.5601,65.7349
60.471,-3.40572,-9.38369,-0.737663,38.0249,-31.25,67.688
60.477,-3.37697,-9.21125,-0.713717,37.1094,-26.2451,69.7632
60.481,-3.33387,-9.05318,-0.708929,36.1328,-21.4844,71.5942
60.487,-3.26202,-8.86637,-0.646656,35.2173,-16.9067,73.6084
60.491,-3.26202,-8.72745,-0.689771,34.0576,-12.6343,75.8057
60.497,-3.24285,-8.59333,-0.694558,32.8369,-8.54492,77.5146
60.501,-3.19016,-8.464,-0.670602,31.4331,-4.69971,79.2847
60.506,-3.20932,-8.39215,-0.632284,29.7852,-1.0376,80.9936
60.512,-3.19975,-8.33946,-0.646656,28.2593,2.01416,82.5806
60.516,-3.18059,-8.25324,-0.651443,26.7944,4.69971,84.1064
60.522,-3.24765,-8.18138,-0.713717,25.6958,6.89697,85.3882
60.526,-3.26681,-8.10953,-0.780778,24.6582,8.91113,86.6089
60.532,-3.23807,-8.04727,-0.852626,23.4985,10.376,87.4634
60.536,-3.32429,-8.01853,-0.886157,21.8506,11.3525,87.8296
60.541,-3.3674,-7.98021,-0.905316,20.1416,11.6577,88.0127
60.547,-3.44404,-7.98021,-0.876573,18.4326,10.9253,87.8906
60.552,-3.52068,-7.98978,-0.804724,16.7236,9.27734,87.7075
60.557,-3.57816,-8.01374,-0.699345,15.1367,6.7749,87.2803
60.561,-3.61169,-8.04727,-0.637071,13.7329,3.84522,86.6089
60.567,-3.66917,-8.00416,-0.565223,12.4512,0.549316,85.8154
60.571,-3.67875,-8.01853,-0.541277,11.5967,-3.17383,84.8389
60.577,-3.62606,-7.91794,-0.536489,10.7422,-6.65283,83.9233
60.581,-3.60211,-7.8365,-0.550851,9.82666,-10.0708,82.8857
60.587,-3.53984,-7.7886,-0.488587,8.66699,-13.2446,81.665
60.592,-3.48715,-7.71196,-0.48379,7.56836,-16.0522,80.1392
60.596,-3.38656,-7.66885,-0.48379,6.40869,-18.7378,78.3081
60.602,-3.26681,-7.71196,-0.536489,5.37109,-21.1792,76.0498
60.606,-3.18538,-7.75987,-0.617912,4.63867,-23.5596,73.6694
60.612,-3.08478,-7.83172,-0.699345,4.15039,-25.6958,70.8618
60.616,-2.98899,-7.82693,-0.74246,3.72314,-27.6489,68.2373
60.622,-2.95546,-7.81256,-0.737663,3.41797,-29.1138,65.4907
60.626,-2.92193,-7.80776,-0.713717,2.86865,-30.2734,62.3779
60.631,-2.90756,-7.82693,-0.675399,2.19727,-31.3721,59.1431
60.637,-2.91234,-7.8365,-0.661027,1.58691,-32.2876,55.6641
60.641,-2.93629,-7.85566,-0.632284,1.0376,-33.2031,52.4292
60.647,-2.94109,-7.86046,-0.617912,0.488281,-34.2407,49.0723
60.652,-2.99856,-7.83172,-0.603541,0.061035,-35.2173,45.4712
60.657,-3.07041,-7.82213,-0.550851,-0.610352,-36.1328,41.8701
60.662,-3.06084,-7.92272,-0.498162,-1.64795,-37.2314,38.3911
60.667,-2.99378,-8.00416,-0.39757,-2.80762,-38.147,34.729
60.672,-3.00335,-8.09516,-0.359252,-3.479,-39.1846,30.9448
60.677,-2.96982,-8.18138,-0.335306,-4.15039,-39.978,27.2827
60.682,-2.92672,-8.23407,-0.368836,-4.82178,-40.2832,23.5596
60.688,-2.85965,-8.35862,-0.411942,-5.49316,-40.3442,19.8364
60.693,-2.75428,-8.5119,-0.464631,-6.28662,-39.978,16.2964
60.698,-2.70159,-8.69871,-0.550851,-7.08008,-39.0015,12.6953
60.703,-2.60099,-8.88553,-0.661027,-7.8125,-37.8418,9.15527
60.708,-2.49082,-9.06754,-0.799937,-8.48389,-36.438,5.61523
60.713,-2.46687,-9.26872,-0.843052,-9.21631,-35.0342,2.31934
60.718,-2.46687,-9.52738,-0.838255,-10.0708,-33.6304,-0.854492
60.724,-2.44292,-9.77647,-0.833467,-11.2305,-32.2876,-4.15039
60.729,-2.41418,-10.0591,-0.833467,-12.085,-31.0669,-7.14111
60.734,-2.42855,-10.198,-0.823883,-12.6953,-30.0293,-9.94873
60.739,-2.4525,-10.313,-0.823883,-13.0005,-28.8086,-12.3901
60.744,-2.41418,-10.4327,-0.814308,-13.3667,-27.3437,-14.5874
60.749,-2.37107,-10.5141,-0.886157,-13.855,-25.5127,-16.6626
60.754,-2.28963,-10.6387,-1.04423,-14.5874,-23.1934,-18.6768
60.759,-2.20821,-10.8111,-1.20709,-15.1978,-20.813,-20.813
60.765,-2.17468,-11.0602,-1.31726,-16.1743,-17.7612,-23.1323
60.77,-2.14594,-11.2805,-1.42743,-17.2729,-14.4043,-25.3906
60.775,-2.18905,-11.5009,-1.48491,-18.4326,-11.5967,-27.71
60.78,-2.18905,-11.6733,-1.42743,-19.5312,-9.0332,-29.7241
60.785,-2.22258,-11.75,-1.33163,-20.3857,-6.83594,-31.6162
60.79,-2.3088,-11.7452,-1.1065,-21.3013,-4.88281,-33.3252
60.795,-2.39023,-11.7548,-0.833467,-22.9492,-3.23486,-35.1562
60.8,-2.44292,-11.8458,-0.627497,-25.1465,-2.13623,-37.6587
60.806,-2.48124,-11.8985,-0.479003,-26.9775,-1.40381,-40.1611
60.811,-2.52915,-11.8649,-0.31135,-28.5645,-0.793457,-41.9311
60.816,-2.54351,-11.75,-0.182025,-30.0293,-0.305176,-43.5181
60.821,-2.62494,-11.5153,-0.0766455,-31.311,0.366211,-45.0439
60.826,-2.65368,-11.2087,0.0335306,-32.8369,1.2207,-46.4477
60.831,-2.6489,-10.9117,0.114963,-34.4238,2.19727,-47.4243
60.836,-2.66806,-10.6387,0.186812,-35.8887,3.23486,-48.0347
60.841,-2.62973,-10.3321,0.110166,-36.9873,4.63867,-48.4009
60.846,-2.63452,-10.0399,-0.0143716,-37.7197,6.34766,-48.2788
60.852,-2.57225,-9.84353,-0.25866,-38.208,8.66699,-48.1567
60.856,-2.44771,-9.68066,-0.411942,-38.7573,11.4136,-48.2178
60.862,-2.32316,-9.51781,-0.493374,-39.6729,14.5874,-47.7905
60.866,-2.27527,-9.47469,-0.613125,-40.4663,18.1274,-47.1802
60.872,-2.26569,-9.36453,-0.637071,-41.1987,21.4844,-46.5698
60.876,-2.23694,-9.33578,-0.445472,-42.3584,24.6582,-45.8374
60.881,-2.26569,-9.38847,-0.325721,-43.5791,27.3437,-45.4102
60.887,-2.24174,-9.5226,-0.316147,-44.2505,29.6631,-45.166
60.891,-2.213,-9.68546,-0.287404,-44.5557,31.4941,-44.6167
60.897,-2.13157,-9.80042,-0.325721,-44.5557,32.8979,-43.8843
60.901,-2.12678,-9.81958,-0.301775,-44.3726,34.2407,-43.1519
60.907,-2.14115,-9.81,-0.325721,-44.3726,35.4614,-42.6636
60.911,-2.20341,-9.81479,-0.421526,-44.4946,36.1938,-42.6025
60.916,-2.24174,-9.88665,-0.502959,-44.6777,36.5601,-43.0298
60.922,-2.2609,-10.016,-0.531692,-44.8608,36.6211,-43.8232
60.926,-2.35191,-10.1932,-0.57001,-45.166,36.6211,-44.8608
60.932,-2.36628,-10.3513,-0.579594,-45.7153,36.6211,-46.3867
60.936,-2.46687,-10.4902,-0.364039,-46.7529,36.1938,-48.4009
60.942,-2.73512,-10.6195,-0.0431149,-48.2788,35.5225,-50.7202
60.946,-3.02731,-10.8447,0.34488,-49.9878,34.1187,-53.6499
60.952,-3.3626,-11.0171,0.704132,-51.3916,31.9824,-56.5796
60.956,-3.57816,-11.1129,1.04902,-52.7344,29.48,-59.3262
60.962,-3.78892,-11.1608,1.3939,-54.3213,26.6113,-61.5234
60.967,-4.02843,-11.1943,1.68131,-55.542,24.1089,-63.4766
60.971,-4.00447,-11.2039,1.7819,-56.2744,22.4609,-64.8193
60.977,-3.90868,-11.0698,1.74357,-56.2744,22.7051,-65.0024
60.981,-3.74102,-10.8207,1.71962,-56.0303,26.123,-63.7817
60.987,-3.59253,-10.5477,1.56634,-56.3965,32.8369,-61.1572
60.991,-3.56858,-10.2603,1.48491,-56.9458,42.7246,-57.6782
60.997,-3.72665,-9.97287,1.47054,-57.5561,55.9692,-53.4058
61.001,-4.00447,-9.69504,1.29331,-58.3496,71.5332,-48.7061
61.006,-4.36372,-9.49865,1.09213,-58.5327,88.0737,-43.335
61.012,-4.73735,-9.35974,0.986749,-58.3496,104.309,-37.5366
61.016,-5.39359,-9.21125,1.04423,-57.6172,118.164,-32.1045
61.022,-6.38991,-9.02922,1.48012,-56.2744,127.258,-27.3437
61.026,-7.5012,-8.8472,2.04535,-54.3823,130.554,-22.7051
61.032,-8.57896,-8.57417,2.61537,-51.9409,128.54,-18.1274
61.036,-9.70462,-8.3203,3.19975,-49.6216,121.826,-13.5498
61.041,-10.6866,-8.21491,3.54941,-48.2788,110.962,-10.0098
61.047,-11.2997,-8.38735,3.67396,-47.1802,97.8393,-7.44629
61.052,-11.7643,-8.76098,3.81287,-45.0439,83.9844,-4.94385
61.057,-12.4349,-9.12981,4.038,-40.5884,69.6411,-1.52588
61.062,-13.4169,-9.32141,4.20565,-33.6914,53.2227,1.77002
61.067,-14.2408,-9.32621,4.26793,-26.8555,33.9966,4.39453
61.072,-14.8348,-9.2831,4.15775,-21.2402,11.4746,5.92041
61.077,-14.8539,-9.19209,3.9949,-16.6016,-11.6577,6.16455
61.082,-14.1594,-8.9909,3.89909,-12.2681,-31.3721,6.46973
61.088,-13.2397,-8.95737,3.72665,-8.48389,-44.5557,6.28662
61.093,-12.5786,-9.04838,3.47757,-5.31006,-50.7812,5.06592
61.098,-12.3679,-9.11544,3.32907,-1.52588,-51.9409,3.66211
61.103,-12.6122,-9.12024,3.28118,2.99072,-51.1475,3.23486
61.108,-12.9523,-9.14897,3.21891,7.26318,-51.4526,3.90625
61.113,-12.9954,-9.17293,3.13747,10.7422,-53.2837,5.43213
61.118,-12.5451,-9.16334,3.05125,13.0005,-54.3213,8.05664
61.123,-11.8697,-9.0915,3.04647,15.0146,-52.124,11.5967
61.129,-11.4578,-9.0915,3.171,16.7236,-45.8374,15.7471
61.134,-11.4434,-9.09628,3.30513,17.8223,-36.8652,20.2026
61.139,-11.7404,-9.22562,3.38656,18.7988,-28.0151,24.7803
61.144,-12.0326,-9.47949,3.35303,19.7144,-21.7895,29.9683
61.149,-12.0278,-9.71899,3.25244,21.1182,-18.3716,35.4614
61.154,-11.6637,-9.86269,3.18059,22.9492,-15.9912,41.748
61.159,-11.2566,-9.84353,2.98899,24.9634,-13.6108,48.584
61.164,-10.9452,-9.78605,2.67763,26.6113,-10.8643,55.481
61.17,-10.6866,-9.75731,2.21779,27.771,-8.36182,62.3779
61.175,-10.4327,-9.7621,1.80584,28.7476,-7.01904,69.1528
61.18,-10.1788,-9.81,1.3939,29.7852,-6.53076,75.8667
61.185,-9.8579,-9.80042,0.996333,31.1279,-6.5918,82.7637
61.19,-9.57529,-9.84832,0.704132,32.4097,-7.01904,89.7217
61.195,-9.28788,-9.89143,0.435898,33.8135,-7.8125,96.3135
61.2,-8.98132,-9.93934,0.282616,34.9121,-8.54492,102.661
61.205,-8.69392,-9.99202,0.0335306,36.0107,-9.82666,108.765
61.21,-8.37778,-10.0878,-0.143697,36.9263,-11.0474,114.685
61.216,-8.0281,-10.2172,-0.239501,37.5366,-12.3291,119.751
61.221,-7.63532,-10.3752,-0.359252,37.7808,-13.6719,124.023
61.226,-7.26649,-10.6051,-0.459844,37.8418,-15.0146,128.174
61.231,-6.95513,-10.7776,-0.613125,38.208,-16.1133,131.897
61.236,-6.57672,-10.9117,-0.641868,38.5132,-17.4561,135.254
61.241,-6.30369,-11.0123,-0.637071,38.3911,-18.6768,138.062
61.246,-5.96838,-11.0985,-0.804724,38.0859,-20.2637,140.32
61.251,-5.54207,-11.1416,-0.919687,37.6587,-21.9727,142.578
61.256,-5.00559,-11.2374,-1.02985,37.1704,-23.8037,144.47
61.262,-4.40204,-11.3332,-1.14003,36.438,-25.6958,145.813
61.267,-3.86077,-11.3955,-1.31247,35.7056,-27.6489,146.667
61.272,-3.22849,-11.4434,-1.52323,35.5225,-29.3579,147.034
61.276,-2.66806,-11.3045,-1.72921,35.8887,-30.6396,146.851
61.282,-2.10762,-11.1656,-1.89206,36.0718,-31.4941,145.874
61.286,-1.44181,-10.9883,-1.825,35.2783,-32.3486,144.104
61.292,-0.924475,-10.8351,-1.81063,34.8511,-32.8369,141.724
61.297,-0.349677,-10.6435,-1.86332,34.3628,-32.5317,138.672
61.302,0.110166,-10.4471,-1.87769,34.0576,-31.3721,135.01
61.307,0.340093,-10.3177,-1.95434,33.1421,-28.9307,130.615
61.311,0.498162,-10.313,-2.01182,31.9214,-25.3906,125.061
61.317,0.641868,-10.2938,-2.07888,30.6396,-21.3013,118.835
61.321,0.866998,-10.1884,-2.14594,29.4189,-16.7236,112.671
61.327,1.04423,-10.0974,-2.18426,28.0151,-11.9019,106.323
61.331,1.13045,-9.96328,-2.27048,26.7334,-6.7749,99.2432
61.337,1.23583,-9.87227,-2.31359,24.9023,-1.46484,91.6748
61.342,1.31726,-9.87227,-2.36149,22.4609,3.90625,83.9844
61.346,1.31247,-9.91538,-2.35191,19.3481,8.66699,75.8057
61.352,1.41785,-9.92017,-2.36628,16.2354,12.5122,67.3828
61.356,1.52803,-9.85311,-2.5004,13.6108,15.5029,59.6924
61.362,1.67172,-9.72378,-2.48124,10.8032,17.395,52.6123
61.366,1.83937,-9.59924,-2.47645,7.8125,18.1885,45.4102
61.372,2.08846,-9.50344,-2.41418,4.63867,17.8223,38.4521
61.376,2.35191,-9.38847,-2.26569,1.40381,15.9302,31.7993
61.381,2.62015,-9.23041,-2.17947,-1.83106,13.4277,25.5127
61.387,2.82612,-9.10587,-2.04056,-4.76074,10.498,19.5312
61.391,2.96503,-8.99569,-1.86332,-7.56836,7.56836,13.5498
61.397,3.03688,-8.92863,-1.83937,-10.2539,4.76074,7.75146
61.401,3.07041,-8.91906,-1.76753,-13.0615,2.07519,1.70898
61.407,3.00815,-9.01006,-1.81543,-15.625,-0.549316,-4.21143
61.411,2.92193,-9.06275,-1.83937,-17.334,-2.86865,-9.82666
61.416,2.91234,-9.10587,-1.85375,-18.7378,-4.5166,-15.3809
61.422,2.89318,-9.0915,-1.89206,-19.5923,-5.37109,-20.9351
61.427,2.83091,-9.05797,-1.86812,-20.3247,-5.24902,-26.6724
61.432,2.69679,-9.01485,-1.81543,-21.6064,-4.39453,-32.4707
61.436,2.48603,-9.00528,-1.77231,-22.8271,-3.05176,-38.5742
61.442,2.28006,-9.07234,-1.74357,-23.9868,-1.34277,-45.227
61.446,2.08366,-9.18729,-1.7819,-24.8413,0.427246,-51.8188
61.452,1.77231,-9.21603,-1.80106,-25.0854,2.50244,-58.4106
61.457,1.56156,-9.25915,-1.79147,-25.3296,5.37109,-65.0635
61.462,1.33642,-9.2831,-1.78669,-26.062,9.09424,-71.5942
61.467,1.08734,-9.38369,-1.80584,-27.0386,13.4277,-78.125
61.472,0.780778,-9.47469,-1.72921,-28.1982,18.7378,-84.2285
61.477,0.450259,-9.60403,-1.63819,-29.2969,24.5361,-90.332
61.482,0.129335,-9.74773,-1.60946,-29.9683,30.5176,-96.1914
61.487,-0.31135,-9.87706,-1.43222,-30.3955,36.6211,-101.624
61.492,-0.737663,-10.0495,-1.24062,-30.5176,42.7856,-106.445
61.498,-1.17356,-10.2459,-1.07776,-30.6396,49.4995,-110.84
61.503,-1.47534,-10.3321,-0.857414,-30.1514,56.0913,-114.99
61.508,-1.82979,-10.38,-0.661027,-29.7852,62.3779,-118.835
61.513,-2.23694,-10.4423,-0.526905,-29.4189,68.0542,-122.559
61.518,-2.73512,-10.4423,-0.387995,-29.1138,72.3877,-125.793
61.523,-3.2716,-10.4375,-0.301775,-29.1138,75.6836,-128.662
61.528,-3.88472,-10.4662,-0.210758,-29.3579,77.5146,-131.287
61.533,-4.45474,-10.4806,-0.158069,-29.8462,77.5146,-133.911
61.539,-5.07744,-10.495,-0.0670612,-30.1514,75.3174,-136.108
61.544,-5.772,-10.5141,0.0335306,-30.2124,70.8618,-138.062
61.549,-6.41387,-10.5764,0.0287433,-29.9072,65.0635,-139.832
61.554,-6.88328,-10.5908,-0.0862201,-28.8696,58.3496,-141.357
61.559,-7.23296,-10.6243,-0.191599,-27.832,51.7578,-142.456
61.564,-7.57306,-10.7153,-0.167653,-27.2827,46.3257,-142.944
61.569,-7.86525,-10.8494,-0.134122,-27.2217,43.0908,-142.639
61.574,-8.15265,-11.0842,-0.215555,-26.9775,42.6636,-141.724
61.58,-8.44484,-11.2805,-0.182025,-26.7334,44.6777,-140.198
61.585,-8.8472,-11.4003,-0.124538,-26.6724,47.9736,-137.634
61.59,-9.20166,-11.4099,-0.0958045,-26.2451,52.4902,-134.155
61.595,-9.48907,-11.3955,-0.0239462,-25.7568,56.5796,-130.432
61.6,-9.64235,-11.3428,0.124538,-24.6582,60.3027,-125.977
61.605,-9.85311,-11.2518,0.402367,-22.9492,63.9038,-121.094
61.61,-10.0974,-11.1177,0.555648,-21.1792,67.627,-116.333
61.616,-10.3225,-10.9357,0.603541,-19.7144,71.4722,-111.572
61.621,-10.6866,-10.6483,0.560435,-18.6157,75.1343,-107.239
61.626,-11.2949,-10.4471,0.4311,-18.1274,76.9043,-103.699
61.631,-12.0853,-10.1932,0.387995,-17.4561,75.5005,-101.196
61.636,-12.8996,-9.94891,0.493374,-16.2964,70.6787,-98.999
61.641,-13.5798,-9.73815,0.661027,-15.0757,62.6831,-96.4355
61.646,-14.0636,-9.54655,0.866998,-13.9771,52.5513,-93.8721
61.651,-14.4084,-9.38847,1.04423,-13.0005,41.3208,-91.6138
61.657,-14.6048,-9.20166,1.22625,-11.9019,30.2734,-89.2944
61.661,-14.6815,-8.96696,1.49928,-10.9253,19.4702,-86.9141
61.667,-14.7054,-8.7514,1.66693,-10.3149,9.15527,-84.4726
