t,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
56.638,-2.78546,-12.8389,18.5846,-240.77,-204.963,-37.2049
56.642,-3.05952,-11.5895,19.0765,-227.449,-198.837,-30.1854
56.648,-3.79394,-10.2972,19.4053,-213.264,-190.442,-25.1909
56.652,-4.9155,-9.41531,19.7446,-197.031,-180.848,-21.0209
56.658,-6.23406,-9.10265,20.5107,-177.921,-170.429,-16.3424
56.663,-7.76073,-8.97679,21.8194,-156.704,-160.433,-9.97822
56.667,-9.22793,-8.51382,23.5234,-133.824,-153.144,-0.481682
56.673,-10.2853,-7.43521,25.2098,-109.57,-150.021,11.5006
56.677,-10.7711,-6.16511,26.282,-83.737,-150.455,25.153
56.683,-10.2845,-5.19717,25.7028,-57.0568,-148.715,38.7706
56.687,-9.78767,-4.36821,23.3659,-33.206,-135.324,48.0998
56.693,-9.30438,-4.09234,21.3931,-11.9474,-111.313,51.5405
56.697,-8.94052,-4.61991,20.1715,9.9563,-84.3832,53.073
56.702,-8.78455,-5.61368,19.3897,32.2772,-57.3627,54.9112
56.707,-8.61599,-6.48274,19.1495,53.4112,-32.1926,56.1776
56.712,-9.00712,-11.4112,19.2555,69.7796,-11.3182,64.4226
56.717,-6.03999,-14.5307,17.5992,85.6039,2.55284,84.369
56.722,0.672495,-10.088,13.4757,101.617,13.6761,81.5083
56.727,2.89969,-9.15838,8.41338,104.571,38.4538,70.3313
56.732,2.49219,-10.9034,0.515086,90.4158,62.8333,55.1393
56.736,5.73902,-12.984,-6.87364,60.9757,64.7127,38.1045
56.741,15.2837,-16.0967,-9.80861,42.1342,53.1914,30.865
56.746,23.34,-15.6636,-10.2055,43.1725,40.9365,28.0254
56.751,26.2513,-11.4346,-9.18165,53.2829,52.0199,15.9368
56.756,24.5757,-7.63594,-6.37449,56.409,90.2201,-8.02727
56.761,17.8772,-5.18619,-0.0812722,45.7894,130.79,-35.5235
56.766,11.4838,-5.57327,5.98088,36.1931,154.316,-49.688
56.77,8.61978,-8.40692,9.17594,37.9637,163.281,-45.2174
56.775,7.25109,-11.6226,10.5118,46.6357,170.492,-33.2605
56.78,4.80159,-12.7338,11.9396,55.2559,179.86,-22.6562
56.785,1.71332,-12.5167,12.4013,63.1571,180.073,-8.86898
56.79,-0.902704,-11.9908,11.7285,66.8968,168.175,6.31635
56.795,-2.92095,-11.478,11.3726,65.1425,153.924,18.3784
56.8,-3.31252,-10.9473,10.7293,62.4058,141.75,25.8957
56.805,-2.37112,-10.6137,9.44936,59.5597,133.929,28.4391
56.809,-0.973773,-9.80908,7.76282,57.1533,126.323,29.7578
56.814,0.302197,-9.10511,5.87776,56.8515,118.877,33.8858
56.819,1.05995,-8.768,3.55795,57.06,110.555,38.9675
56.824,0.903347,-8.4264,1.21342,54.3944,104.126,41.8872
56.829,-0.0370565,-8.21508,-0.212946,50.2538,101.869,41.8356
56.834,-1.56758,-8.28133,-0.497764,47.1211,103.318,39.889
56.839,-2.94697,-8.36658,0.105443,46.1853,105.661,37.6047
56.844,-3.24542,-8.70705,1.44637,46.8562,105.501,34.0914
56.848,-3.33217,-8.79131,3.28689,48.5181,100.325,30.5358
56.853,-3.50745,-8.70659,4.17626,51.285,90.1122,30.1539
56.858,-3.41987,-8.94269,4.64455,52.8319,76.9171,31.5686
56.863,-2.67606,-9.32407,4.62968,53.9569,62.7021,34.0456
56.868,-1.85318,-9.40525,4.32953,55.8662,51.3851,37.2953
56.873,-1.27767,-9.42135,4.18405,57.6387,43.6241,39.5635
56.878,-0.941896,-9.35275,3.81058,57.7842,39.7683,40.9759
56.883,-0.743179,-9.26236,3.29626,56.317,40.5992,40.8052
56.888,-0.644912,-9.19842,3.06945,53.2997,44.8643,38.6803
56.892,-0.850895,-9.13153,3.61191,50.4336,50.1817,35.0973
56.898,-0.954851,-9.18526,4.75222,49.1322,50.0728,32.8348
